id_cliente,monto,fecha,id,nombre,ciudad
28.0,176.83,2023-09-17,28,Laura,Tijuana
58.0,877.38,,58,Pedro,Mérida
23.0,37.24,2022-12-17,23,Juan,Mérida
37.0,521.56,2022-05-31,37,Sin nombre,CDMX
48.0,702.42,2020-05-09,48,Miguel,León
33.0,312.69,2020-03-25,33,Sin nombre,Monterrey
26.0,282.62,2020-06-01,26,Sin nombre,Querétaro
40.0,545.43,2023-05-27,40,Pedro,Monterrey
83.0,252.76,2021-06-27,83,Carlos,Querétaro
62.0,386.16,2023-05-13,62,Carlos,Mérida
9.0,293.98,2023-04-09,9,Ana,León
49.0,88.44,2021-03-19,49,Carlos,CDMX
83.0,931.61,2021-04-17,83,Carlos,Querétaro
60.0,510.01,2021-04-20,60,Elena,Monterrey
44.0,373.27,2020-10-20,44,Elena,León
36.0,,2022-12-17,36,Laura,Desconocida
69.0,583.0,2023-08-22,69,Laura,León
60.0,318.35,2022-11-12,60,Elena,Monterrey
40.0,256.85,2021-04-08,40,Pedro,Monterrey
57.0,895.24,2023-11-28,57,Miguel,Monterrey
3.0,947.23,2023-02-05,3,Elena,Monterrey
81.0,467.38,,81,Sofia,Desconocida
24.0,432.55,2020-04-15,24,Carlos,Desconocida
45.0,840.32,2023-11-28,45,Sin nombre,Querétaro
52.0,313.07,2021-02-07,52,Sin nombre,Guadalajara
96.0,96.19,2020-12-27,96,Maria,Puebla
72.0,469.31,2021-11-14,72,Elena,Desconocida
44.0,113.21,2021-01-25,44,Elena,León
93.0,302.43,2021-08-04,93,Sofia,León
65.0,676.41,2020-05-15,65,Pedro,Querétaro
63.0,40.19,2020-08-13,63,Maria,Tijuana
49.0,930.53,2021-03-02,49,Carlos,CDMX
3.0,875.29,2021-09-30,3,Elena,Monterrey
22.0,217.91,2020-11-28,22,Ana,CDMX
25.0,743.71,2023-08-22,25,Miguel,León
15.0,725.96,2022-02-09,15,Sin nombre,Guadalajara
24.0,763.62,2021-10-06,24,Carlos,Desconocida
30.0,708.86,2023-05-24,30,Luis,Monterrey
33.0,738.2,2020-05-29,33,Sin nombre,Monterrey
25.0,846.04,2023-05-27,25,Miguel,León
12.0,819.24,2022-01-03,12,Luis,León
93.0,141.9,2021-07-31,93,Sofia,León
4.0,262.86,2022-09-01,4,Maria,Guadalajara
98.0,696.19,2021-10-28,98,Sofia,Tijuana
18.0,414.76,2021-01-29,18,Sofia,León
26.0,535.81,2023-07-13,26,Sin nombre,Querétaro
12.0,399.66,2022-06-15,12,Luis,León
76.0,,2023-05-06,76,Miguel,Guadalajara
1.0,684.47,2024-02-05,1,Pedro,Puebla
80.0,192.9,2021-12-17,80,Luis,Monterrey
35.0,173.4,2020-12-08,35,Luis,Monterrey
78.0,754.37,2021-04-21,78,Carlos,CDMX
82.0,464.73,2021-12-20,82,Juan,Desconocida
94.0,367.56,2022-06-29,94,Maria,CDMX
23.0,757.27,2021-08-07,23,Juan,Mérida
59.0,698.39,2023-12-12,59,Miguel,Monterrey
98.0,911.74,2022-03-06,98,Sofia,Tijuana
88.0,759.24,2022-06-10,88,Pedro,Tijuana
31.0,251.03,2020-02-29,31,Miguel,Monterrey
50.0,112.18,2022-08-25,50,Laura,Mérida
25.0,870.95,2021-05-14,25,Miguel,León
49.0,302.87,2021-06-07,49,Carlos,CDMX
91.0,84.21,2021-10-22,91,Juan,Desconocida
61.0,594.81,2023-05-24,61,Elena,Puebla
36.0,259.1,2023-01-29,36,Laura,Desconocida
92.0,,2023-07-20,92,Elena,Monterrey
79.0,106.15,2023-12-18,79,Elena,Tijuana
38.0,528.61,2022-07-29,38,Sofia,CDMX
15.0,201.88,2022-01-04,15,Sin nombre,Guadalajara
49.0,,2023-05-12,49,Carlos,CDMX
12.0,765.37,2022-03-08,12,Luis,León
22.0,237.72,2022-07-06,22,Ana,CDMX
48.0,615.12,2021-07-05,48,Miguel,León
46.0,272.55,2020-06-18,46,Juan,Puebla
35.0,139.67,2022-03-08,35,Luis,Monterrey
84.0,165.7,,84,Laura,CDMX
92.0,218.26,2023-10-01,92,Elena,Monterrey
39.0,160.31,2022-04-05,39,Maria,Tijuana
1.0,,2020-02-11,1,Pedro,Puebla
5.0,572.57,,5,Sofia,Mérida
33.0,793.42,2020-08-18,33,Sin nombre,Monterrey
79.0,469.53,2023-08-20,79,Elena,Tijuana
59.0,231.17,2020-05-13,59,Miguel,Monterrey
61.0,715.31,2020-07-24,61,Elena,Puebla
17.0,821.97,2020-09-13,17,Carlos,Puebla
86.0,732.81,2020-11-17,86,Laura,Puebla
49.0,219.66,2023-06-12,49,Carlos,CDMX
97.0,715.63,2023-11-18,97,Juan,Querétaro
52.0,275.41,2022-06-18,52,Sin nombre,Guadalajara
92.0,47.9,2022-08-26,92,Elena,Monterrey
85.0,185.18,2023-11-11,85,Elena,Desconocida
20.0,259.55,2020-09-10,20,Juan,Guadalajara
88.0,115.0,2021-04-02,88,Pedro,Tijuana
76.0,591.24,2021-10-27,76,Miguel,Guadalajara
12.0,175.53,2021-04-04,12,Luis,León
96.0,625.6,2021-04-11,96,Maria,Puebla
29.0,585.78,2022-05-17,29,Sofia,CDMX
72.0,315.18,2022-05-27,72,Elena,Desconocida
50.0,124.48,2023-08-26,50,Laura,Mérida
77.0,550.63,2022-05-05,77,Miguel,Desconocida
88.0,,2022-03-06,88,Pedro,Tijuana
80.0,299.31,2022-04-02,80,Luis,Monterrey
73.0,,2021-12-13,73,Laura,Querétaro
86.0,950.0,2021-07-02,86,Laura,Puebla
41.0,342.37,2023-08-25,41,Luis,Querétaro
80.0,123.55,2020-10-06,80,Luis,Monterrey
43.0,484.63,2021-05-27,43,Elena,Tijuana
14.0,399.5,2021-09-19,14,Ana,Tijuana
36.0,953.5,2023-11-01,36,Laura,Desconocida
17.0,697.92,2023-03-31,17,Carlos,Puebla
74.0,891.33,2021-03-27,74,Ana,Desconocida
70.0,586.79,2023-06-29,70,Laura,Mérida
88.0,974.65,2022-08-21,88,Pedro,Tijuana
43.0,363.59,,43,Elena,Tijuana
18.0,980.71,2020-05-31,18,Sofia,León
9.0,738.29,2021-01-07,9,Ana,León
8.0,242.65,2023-09-26,8,Luis,Mérida
10.0,656.47,2022-06-19,10,Pedro,Guadalajara
50.0,48.55,2021-10-30,50,Laura,Mérida
3.0,514.45,2022-02-28,3,Elena,Monterrey
38.0,304.53,2021-11-06,38,Sofia,CDMX
82.0,515.19,2021-09-11,82,Juan,Desconocida
22.0,387.18,2021-09-08,22,Ana,CDMX
33.0,444.83,2022-03-23,33,Sin nombre,Monterrey
30.0,654.72,2023-05-14,30,Luis,Monterrey
69.0,589.83,2020-04-06,69,Laura,León
92.0,785.97,2022-11-27,92,Elena,Monterrey
38.0,766.44,2020-09-29,38,Sofia,CDMX
56.0,841.1,2020-01-29,56,Laura,Guadalajara
80.0,,2020-12-26,80,Luis,Monterrey
11.0,795.56,2020-10-10,11,Sin nombre,Monterrey
43.0,431.08,2021-05-23,43,Elena,Tijuana
57.0,692.09,2020-03-30,57,Miguel,Monterrey
21.0,174.49,2021-12-25,21,Ana,Tijuana
83.0,332.36,2023-08-08,83,Carlos,Querétaro
68.0,861.77,2021-05-12,68,Maria,CDMX
56.0,487.84,2021-04-05,56,Laura,Guadalajara
45.0,609.02,2022-06-28,45,Sin nombre,Querétaro
4.0,,2023-02-11,4,Maria,Guadalajara
90.0,177.39,2021-04-18,90,Elena,CDMX
41.0,840.8,2021-05-18,41,Luis,Querétaro
82.0,419.18,2022-09-02,82,Juan,Desconocida
59.0,189.45,2021-07-08,59,Miguel,Monterrey
32.0,690.64,2021-02-12,32,Sin nombre,Tijuana
96.0,701.67,2023-01-05,96,Maria,Puebla
63.0,315.17,2021-05-28,63,Maria,Tijuana
67.0,573.2,2023-09-07,67,Luis,Desconocida
89.0,784.12,2023-09-30,89,Pedro,Puebla
29.0,150.45,2021-04-21,29,Sofia,CDMX
69.0,106.55,,69,Laura,León
30.0,184.12,2023-07-29,30,Luis,Monterrey
88.0,795.03,2020-12-11,88,Pedro,Tijuana
22.0,65.81,2021-03-12,22,Ana,CDMX
94.0,63.81,,94,Maria,CDMX
18.0,194.96,2020-09-06,18,Sofia,León
41.0,,2021-07-09,41,Luis,Querétaro
48.0,660.6,2021-03-13,48,Miguel,León
60.0,596.77,2020-02-06,60,Elena,Monterrey
10.0,548.25,,10,Pedro,Guadalajara
77.0,,2020-08-14,77,Miguel,Desconocida
23.0,866.95,2021-12-06,23,Juan,Mérida
14.0,325.01,2023-12-15,14,Ana,Tijuana
38.0,505.02,2020-10-22,38,Sofia,CDMX
20.0,927.63,2023-08-02,20,Juan,Guadalajara
24.0,554.95,,24,Carlos,Desconocida
21.0,686.48,2020-10-18,21,Ana,Tijuana
52.0,992.61,2021-01-03,52,Sin nombre,Guadalajara
73.0,652.91,2023-06-12,73,Laura,Querétaro
7.0,731.71,2021-03-17,7,Pedro,Tijuana
1.0,485.77,2020-09-05,1,Pedro,Puebla
78.0,253.6,2023-06-05,78,Carlos,CDMX
57.0,218.53,2020-04-17,57,Miguel,Monterrey
40.0,,2021-12-20,40,Pedro,Monterrey
93.0,296.0,2021-02-27,93,Sofia,León
70.0,758.75,2020-06-23,70,Laura,Mérida
39.0,,2023-11-16,39,Maria,Tijuana
31.0,840.0,2021-01-19,31,Miguel,Monterrey
21.0,,2022-08-09,21,Ana,Tijuana
76.0,542.54,2022-04-14,76,Miguel,Guadalajara
69.0,975.56,2021-08-03,69,Laura,León
58.0,372.71,2023-11-10,58,Pedro,Mérida
50.0,7.17,2022-09-07,50,Laura,Mérida
36.0,822.49,2021-11-08,36,Laura,Desconocida
18.0,296.52,2020-03-04,18,Sofia,León
14.0,135.42,2021-07-26,14,Ana,Tijuana
4.0,222.04,2023-09-22,4,Maria,Guadalajara
24.0,,2023-05-12,24,Carlos,Desconocida
39.0,,2021-04-09,39,Maria,Tijuana
88.0,783.74,2020-03-05,88,Pedro,Tijuana
77.0,183.14,2022-05-15,77,Miguel,Desconocida
32.0,864.29,,32,Sin nombre,Tijuana
67.0,466.51,2023-06-07,67,Luis,Desconocida
68.0,,2022-05-13,68,Maria,CDMX
23.0,35.61,2022-10-16,23,Juan,Mérida
59.0,85.98,2021-05-06,59,Miguel,Monterrey
46.0,651.67,2021-04-06,46,Juan,Puebla
98.0,830.49,2023-12-25,98,Sofia,Tijuana
95.0,192.65,2020-09-17,95,Sofia,Guadalajara
57.0,116.26,2020-08-14,57,Miguel,Monterrey
83.0,343.49,2020-05-11,83,Carlos,Querétaro
57.0,29.74,2021-10-24,57,Miguel,Monterrey
12.0,301.21,2022-08-26,12,Luis,León
56.0,817.09,2022-01-04,56,Laura,Guadalajara
96.0,668.07,,96,Maria,Puebla
58.0,670.23,2022-04-27,58,Pedro,Mérida
70.0,155.12,,70,Laura,Mérida
31.0,444.58,2023-01-24,31,Miguel,Monterrey
19.0,,2022-10-15,19,Luis,León
32.0,935.38,2023-09-22,32,Sin nombre,Tijuana
82.0,265.98,2023-01-23,82,Juan,Desconocida
78.0,3.42,2020-05-22,78,Carlos,CDMX
78.0,,2020-01-22,78,Carlos,CDMX
4.0,459.86,2021-11-17,4,Maria,Guadalajara
56.0,408.15,2023-02-27,56,Laura,Guadalajara
94.0,857.28,2023-07-25,94,Maria,CDMX
77.0,733.06,2020-03-02,77,Miguel,Desconocida
18.0,39.81,2020-08-01,18,Sofia,León
35.0,259.71,2023-06-08,35,Luis,Monterrey
56.0,89.31,2022-09-27,56,Laura,Guadalajara
87.0,410.29,2020-02-03,87,Miguel,León
73.0,617.27,,73,Laura,Querétaro
90.0,981.59,2022-05-14,90,Elena,CDMX
12.0,937.17,2023-04-16,12,Luis,León
79.0,,2022-06-07,79,Elena,Tijuana
10.0,493.24,2022-01-31,10,Pedro,Guadalajara
21.0,305.93,2024-01-06,21,Ana,Tijuana
83.0,858.79,2023-09-11,83,Carlos,Querétaro
37.0,878.79,2021-08-11,37,Sin nombre,CDMX
54.0,721.62,2023-07-07,54,Ana,Puebla
77.0,761.88,2022-07-26,77,Miguel,Desconocida
3.0,821.97,2021-08-29,3,Elena,Monterrey
29.0,837.16,2021-04-11,29,Sofia,CDMX
38.0,372.61,2022-10-19,38,Sofia,CDMX
61.0,299.14,,61,Elena,Puebla
24.0,171.84,2020-08-11,24,Carlos,Desconocida
29.0,991.15,2021-04-05,29,Sofia,CDMX
92.0,581.22,2023-05-26,92,Elena,Monterrey
49.0,854.55,2023-05-31,49,Carlos,CDMX
10.0,284.86,2022-05-17,10,Pedro,Guadalajara
42.0,758.66,2022-08-23,42,Sin nombre,CDMX
40.0,766.28,2024-01-09,40,Pedro,Monterrey
72.0,754.99,,72,Elena,Desconocida
48.0,677.5,2022-06-29,48,Miguel,León
45.0,909.58,,45,Sin nombre,Querétaro
55.0,336.24,2021-11-13,55,Sin nombre,Querétaro
63.0,772.81,2020-03-31,63,Maria,Tijuana
20.0,128.15,2022-11-09,20,Juan,Guadalajara
7.0,887.09,2021-04-12,7,Pedro,Tijuana
94.0,27.62,,94,Maria,CDMX
30.0,251.51,2020-08-19,30,Luis,Monterrey
30.0,159.84,2021-08-24,30,Luis,Monterrey
18.0,792.34,2021-10-27,18,Sofia,León
30.0,647.19,2022-07-27,30,Luis,Monterrey
6.0,460.78,2020-12-24,6,Juan,Guadalajara
40.0,297.88,2020-07-16,40,Pedro,Monterrey
83.0,458.4,2021-03-24,83,Carlos,Querétaro
56.0,864.45,,56,Laura,Guadalajara
12.0,96.2,2023-05-14,12,Luis,León
71.0,66.88,2023-09-15,71,Pedro,CDMX
55.0,293.56,2022-08-22,55,Sin nombre,Querétaro
58.0,163.19,2023-10-02,58,Pedro,Mérida
89.0,622.07,2023-06-15,89,Pedro,Puebla
39.0,704.38,2023-11-07,39,Maria,Tijuana
48.0,500.56,2021-02-20,48,Miguel,León
77.0,,2020-06-27,77,Miguel,Desconocida
61.0,328.89,2023-06-27,61,Elena,Puebla
17.0,547.42,2023-08-30,17,Carlos,Puebla
1.0,154.64,2023-07-05,1,Pedro,Puebla
84.0,255.36,,84,Laura,CDMX
46.0,597.19,2020-11-23,46,Juan,Puebla
78.0,706.36,2021-12-08,78,Carlos,CDMX
94.0,365.66,2022-01-03,94,Maria,CDMX
100.0,519.01,2023-09-12,100,Elena,Querétaro
52.0,257.37,2021-01-12,52,Sin nombre,Guadalajara
48.0,684.74,2023-02-28,48,Miguel,León
46.0,739.56,2023-11-22,46,Juan,Puebla
35.0,65.53,2020-07-01,35,Luis,Monterrey
73.0,736.73,2021-10-28,73,Laura,Querétaro
82.0,538.64,2023-08-02,82,Juan,Desconocida
74.0,125.28,2023-02-10,74,Ana,Desconocida
28.0,,2022-12-04,28,Laura,Tijuana
22.0,576.79,2020-04-13,22,Ana,CDMX
12.0,576.42,2023-09-30,12,Luis,León
15.0,470.65,2022-10-07,15,Sin nombre,Guadalajara
56.0,548.29,2021-08-11,56,Laura,Guadalajara
53.0,349.17,2023-12-02,53,Juan,Querétaro
99.0,,2022-05-01,99,Maria,Tijuana
65.0,172.13,2021-11-11,65,Pedro,Querétaro
7.0,,2022-05-21,7,Pedro,Tijuana
41.0,382.99,2022-10-03,41,Luis,Querétaro
31.0,790.06,2021-01-08,31,Miguel,Monterrey
62.0,507.24,2020-04-19,62,Carlos,Mérida
83.0,13.94,2023-06-15,83,Carlos,Querétaro
86.0,695.97,2022-02-16,86,Laura,Puebla
59.0,479.9,2023-06-11,59,Miguel,Monterrey
62.0,75.95,2023-11-07,62,Carlos,Mérida
14.0,129.14,2020-12-20,14,Ana,Tijuana
34.0,184.04,2022-01-29,34,Sin nombre,CDMX
97.0,743.24,2021-11-10,97,Juan,Querétaro
93.0,431.07,2023-09-06,93,Sofia,León
15.0,752.82,,15,Sin nombre,Guadalajara
71.0,997.76,2022-06-29,71,Pedro,CDMX
56.0,152.8,2023-08-03,56,Laura,Guadalajara
22.0,300.09,2023-01-01,22,Ana,CDMX
19.0,2.18,2021-06-01,19,Luis,León
54.0,88.05,,54,Ana,Puebla
16.0,781.09,2021-10-08,16,Ana,Monterrey
16.0,63.12,2023-04-24,16,Ana,Monterrey
76.0,138.78,2023-05-09,76,Miguel,Guadalajara
27.0,698.99,2023-08-27,27,Luis,Monterrey
62.0,615.02,2020-09-27,62,Carlos,Mérida
90.0,,2023-05-15,90,Elena,CDMX
50.0,952.3,2022-10-03,50,Laura,Mérida
19.0,394.53,2023-07-27,19,Luis,León
97.0,468.27,2020-12-15,97,Juan,Querétaro
22.0,997.74,2020-01-26,22,Ana,CDMX
34.0,,2021-02-26,34,Sin nombre,CDMX
80.0,607.74,2021-07-13,80,Luis,Monterrey
62.0,,2021-11-03,62,Carlos,Mérida
25.0,634.4,2023-06-18,25,Miguel,León
31.0,,2022-12-24,31,Miguel,Monterrey
69.0,460.4,2022-06-09,69,Laura,León
14.0,274.85,2024-01-12,14,Ana,Tijuana
9.0,602.33,2022-10-02,9,Ana,León
32.0,37.97,2023-06-21,32,Sin nombre,Tijuana
71.0,879.83,2021-05-09,71,Pedro,CDMX
36.0,694.08,2020-02-16,36,Laura,Desconocida
35.0,251.07,2022-10-12,35,Luis,Monterrey
61.0,310.5,2022-01-17,61,Elena,Puebla
68.0,400.24,2022-01-19,68,Maria,CDMX
90.0,,2022-04-10,90,Elena,CDMX
12.0,149.42,2023-05-27,12,Luis,León
39.0,909.62,2023-04-08,39,Maria,Tijuana
94.0,,2021-07-13,94,Maria,CDMX
55.0,74.54,2021-12-12,55,Sin nombre,Querétaro
34.0,148.51,2023-03-19,34,Sin nombre,CDMX
54.0,84.6,,54,Ana,Puebla
2.0,102.68,2023-06-25,2,Miguel,Puebla
19.0,929.31,2023-12-25,19,Luis,León
7.0,528.42,2021-10-27,7,Pedro,Tijuana
68.0,870.58,2021-11-01,68,Maria,CDMX
66.0,514.21,2023-05-31,66,Luis,Desconocida
16.0,513.56,2021-05-26,16,Ana,Monterrey
86.0,223.83,2022-03-13,86,Laura,Puebla
15.0,20.62,2020-03-14,15,Sin nombre,Guadalajara
75.0,662.65,2023-09-27,75,Pedro,León
34.0,167.83,2020-09-19,34,Sin nombre,CDMX
83.0,3.73,2022-11-01,83,Carlos,Querétaro
9.0,351.02,2023-10-24,9,Ana,León
49.0,859.95,2023-12-30,49,Carlos,CDMX
75.0,343.37,2023-06-23,75,Pedro,León
99.0,148.47,2023-10-30,99,Maria,Tijuana
39.0,860.62,2023-10-05,39,Maria,Tijuana
66.0,,2020-07-15,66,Luis,Desconocida
8.0,331.56,2022-05-26,8,Luis,Mérida
13.0,39.48,2022-09-18,13,Juan,Desconocida
28.0,807.09,2023-08-13,28,Laura,Tijuana
66.0,,2020-02-04,66,Luis,Desconocida
8.0,,2022-01-09,8,Luis,Mérida
25.0,511.15,,25,Miguel,León
35.0,628.8,2023-04-20,35,Luis,Monterrey
62.0,479.54,2022-04-22,62,Carlos,Mérida
97.0,241.81,2023-08-03,97,Juan,Querétaro
43.0,189.56,2023-03-26,43,Elena,Tijuana
25.0,648.64,2020-05-03,25,Miguel,León
73.0,,2021-06-23,73,Laura,Querétaro
32.0,658.0,2022-11-28,32,Sin nombre,Tijuana
54.0,824.0,2023-05-22,54,Ana,Puebla
26.0,431.88,2023-09-20,26,Sin nombre,Querétaro
33.0,20.65,2021-12-02,33,Sin nombre,Monterrey
71.0,201.51,2021-12-13,71,Pedro,CDMX
22.0,746.98,2021-03-07,22,Ana,CDMX
74.0,459.19,2020-04-16,74,Ana,Desconocida
22.0,478.9,2020-08-10,22,Ana,CDMX
51.0,319.95,2022-01-28,51,Laura,Desconocida
73.0,261.93,,73,Laura,Querétaro
4.0,323.43,2023-04-22,4,Maria,Guadalajara
38.0,945.04,2022-04-06,38,Sofia,CDMX
97.0,459.17,2024-02-06,97,Juan,Querétaro
84.0,971.16,2023-09-01,84,Laura,CDMX
23.0,228.82,,23,Juan,Mérida
63.0,918.58,2023-04-08,63,Maria,Tijuana
85.0,956.52,2022-03-20,85,Elena,Desconocida
65.0,,2023-09-26,65,Pedro,Querétaro
63.0,724.35,2020-06-29,63,Maria,Tijuana
77.0,459.52,2023-06-18,77,Miguel,Desconocida
88.0,79.07,2022-07-02,88,Pedro,Tijuana
86.0,781.17,2020-07-28,86,Laura,Puebla
61.0,659.11,2020-06-11,61,Elena,Puebla
13.0,314.47,2023-08-30,13,Juan,Desconocida
12.0,126.16,2021-07-20,12,Luis,León
32.0,796.89,2021-04-24,32,Sin nombre,Tijuana
91.0,282.84,2021-01-02,91,Juan,Desconocida
12.0,960.19,2020-11-21,12,Luis,León
48.0,150.03,2022-03-19,48,Miguel,León
90.0,100.17,2023-08-03,90,Elena,CDMX
70.0,323.76,2023-09-20,70,Laura,Mérida
30.0,532.1,,30,Luis,Monterrey
8.0,422.03,2021-05-15,8,Luis,Mérida
55.0,323.61,,55,Sin nombre,Querétaro
15.0,375.91,2023-05-19,15,Sin nombre,Guadalajara
26.0,417.91,2022-09-09,26,Sin nombre,Querétaro
68.0,11.52,2020-06-08,68,Maria,CDMX
92.0,436.23,2020-03-15,92,Elena,Monterrey
2.0,894.63,2023-06-08,2,Miguel,Puebla
84.0,308.24,2021-06-19,84,Laura,CDMX
1.0,880.44,2022-10-24,1,Pedro,Puebla
9.0,538.58,,9,Ana,León
11.0,953.56,,11,Sin nombre,Monterrey
78.0,622.91,2023-09-03,78,Carlos,CDMX
39.0,,2023-06-24,39,Maria,Tijuana
45.0,824.14,2022-09-14,45,Sin nombre,Querétaro
9.0,709.0,2022-11-13,9,Ana,León
89.0,,2022-01-01,89,Pedro,Puebla
96.0,717.11,2020-03-15,96,Maria,Puebla
50.0,884.09,2021-07-20,50,Laura,Mérida
22.0,678.57,2023-12-14,22,Ana,CDMX
18.0,,2021-07-30,18,Sofia,León
89.0,285.52,2022-01-08,89,Pedro,Puebla
78.0,364.24,2023-10-02,78,Carlos,CDMX
9.0,322.5,2021-08-16,9,Ana,León
62.0,67.76,2023-03-15,62,Carlos,Mérida
21.0,930.72,2023-05-04,21,Ana,Tijuana
7.0,951.23,2021-12-11,7,Pedro,Tijuana
44.0,1.47,2020-06-20,44,Elena,León
16.0,897.74,2022-10-04,16,Ana,Monterrey
69.0,2.19,2023-07-14,69,Laura,León
33.0,474.35,2020-04-11,33,Sin nombre,Monterrey
2.0,624.6,2023-02-10,2,Miguel,Puebla
78.0,921.93,2022-03-11,78,Carlos,CDMX
85.0,235.58,2023-08-10,85,Elena,Desconocida
57.0,898.62,2023-12-05,57,Miguel,Monterrey
8.0,895.07,2021-03-19,8,Luis,Mérida
57.0,12.58,2020-10-01,57,Miguel,Monterrey
37.0,345.91,2021-01-23,37,Sin nombre,CDMX
81.0,958.7,2023-12-31,81,Sofia,Desconocida
87.0,740.53,2021-01-14,87,Miguel,León
15.0,522.69,,15,Sin nombre,Guadalajara
92.0,87.39,2021-09-21,92,Elena,Monterrey
20.0,837.33,2020-10-21,20,Juan,Guadalajara
20.0,971.51,2022-10-27,20,Juan,Guadalajara
32.0,806.76,2022-01-04,32,Sin nombre,Tijuana
5.0,471.73,2022-03-29,5,Sofia,Mérida
13.0,456.86,2022-04-17,13,Juan,Desconocida
50.0,364.18,2021-12-09,50,Laura,Mérida
71.0,62.06,2023-08-01,71,Pedro,CDMX
2.0,358.27,2022-11-29,2,Miguel,Puebla
26.0,369.15,2023-02-18,26,Sin nombre,Querétaro
18.0,419.33,2021-09-08,18,Sofia,León
4.0,961.45,2023-12-03,4,Maria,Guadalajara
49.0,674.54,2021-10-01,49,Carlos,CDMX
3.0,719.65,2021-09-06,3,Elena,Monterrey
31.0,184.49,2022-12-21,31,Miguel,Monterrey
9.0,164.33,2021-05-07,9,Ana,León
76.0,356.37,2024-01-29,76,Miguel,Guadalajara
67.0,704.22,2021-08-09,67,Luis,Desconocida
10.0,208.83,2020-08-11,10,Pedro,Guadalajara
96.0,851.46,2022-04-18,96,Maria,Puebla
96.0,139.09,2020-02-24,96,Maria,Puebla
44.0,922.7,2022-07-25,44,Elena,León
57.0,56.84,2020-02-03,57,Miguel,Monterrey
91.0,49.39,2023-02-26,91,Juan,Desconocida
16.0,986.05,2021-06-25,16,Ana,Monterrey
99.0,498.83,2022-06-14,99,Maria,Tijuana
85.0,745.52,2022-03-07,85,Elena,Desconocida
38.0,395.99,2020-07-07,38,Sofia,CDMX
83.0,457.89,2021-04-19,83,Carlos,Querétaro
90.0,118.34,2020-11-13,90,Elena,CDMX
96.0,,2023-11-06,96,Maria,Puebla
72.0,79.77,2020-06-21,72,Elena,Desconocida
47.0,823.4,2021-11-04,47,Carlos,Puebla
12.0,147.08,2023-02-12,12,Luis,León
11.0,126.9,2021-12-24,11,Sin nombre,Monterrey
3.0,73.23,2020-10-19,3,Elena,Monterrey
5.0,189.28,2020-08-10,5,Sofia,Mérida
12.0,787.91,2023-12-19,12,Luis,León
26.0,67.55,2020-02-16,26,Sin nombre,Querétaro
98.0,276.17,2021-11-19,98,Sofia,Tijuana
24.0,342.95,2021-08-18,24,Carlos,Desconocida
46.0,40.79,2022-11-09,46,Juan,Puebla
85.0,840.18,2021-05-20,85,Elena,Desconocida
85.0,46.87,2021-02-13,85,Elena,Desconocida
76.0,969.95,2022-06-13,76,Miguel,Guadalajara
61.0,103.4,2022-03-06,61,Elena,Puebla
16.0,77.69,2020-07-06,16,Ana,Monterrey
68.0,662.12,2022-02-24,68,Maria,CDMX
100.0,,2022-12-04,100,Elena,Querétaro
29.0,5.82,2022-03-27,29,Sofia,CDMX
30.0,637.17,2021-12-26,30,Luis,Monterrey
46.0,242.73,2022-03-22,46,Juan,Puebla
10.0,884.48,2024-01-02,10,Pedro,Guadalajara
57.0,959.48,,57,Miguel,Monterrey
72.0,485.6,2023-05-12,72,Elena,Desconocida
18.0,28.16,2023-10-23,18,Sofia,León
38.0,713.06,2020-10-31,38,Sofia,CDMX
45.0,564.83,2023-02-08,45,Sin nombre,Querétaro
29.0,613.75,2020-05-20,29,Sofia,CDMX
26.0,84.14,2021-01-30,26,Sin nombre,Querétaro
26.0,524.95,2022-09-06,26,Sin nombre,Querétaro
68.0,12.32,2020-07-13,68,Maria,CDMX
36.0,499.18,2021-05-05,36,Laura,Desconocida
73.0,819.4,2020-03-13,73,Laura,Querétaro
55.0,997.49,2020-01-15,55,Sin nombre,Querétaro
21.0,742.04,2021-03-05,21,Ana,Tijuana
76.0,794.29,2021-03-04,76,Miguel,Guadalajara
31.0,546.86,2022-07-21,31,Miguel,Monterrey
90.0,429.17,2020-05-13,90,Elena,CDMX
83.0,874.51,2020-10-13,83,Carlos,Querétaro
77.0,,2023-01-31,77,Miguel,Desconocida
20.0,989.05,2020-01-25,20,Juan,Guadalajara
41.0,545.88,2022-12-29,41,Luis,Querétaro
94.0,158.6,2022-07-20,94,Maria,CDMX
38.0,525.45,2022-07-08,38,Sofia,CDMX
92.0,899.32,2023-06-10,92,Elena,Monterrey
83.0,53.72,2022-08-10,83,Carlos,Querétaro
58.0,300.82,2022-01-16,58,Pedro,Mérida
76.0,832.85,2020-03-06,76,Miguel,Guadalajara
34.0,994.46,2023-07-26,34,Sin nombre,CDMX
56.0,691.57,2020-08-30,56,Laura,Guadalajara
86.0,747.94,2022-03-12,86,Laura,Puebla
43.0,294.51,2023-02-07,43,Elena,Tijuana
72.0,741.36,2022-10-01,72,Elena,Desconocida
6.0,997.33,2021-11-26,6,Juan,Guadalajara
36.0,422.92,2023-07-26,36,Laura,Desconocida
70.0,429.15,2023-08-11,70,Laura,Mérida
85.0,58.1,2022-03-19,85,Elena,Desconocida
73.0,835.24,2021-08-02,73,Laura,Querétaro
82.0,52.2,2022-08-13,82,Juan,Desconocida
64.0,388.67,2022-08-20,64,Laura,Querétaro
70.0,459.68,2021-11-27,70,Laura,Mérida
